"countries","artist","artist_genres","tracks.track.name","artist_id","tracks.track.id","tracks.track.popularity","danceability","energy","key","loudness","speechiness","acousticness","liveness","valence","tempo"
"philippines","LE SSERAFIM","pop","FEARLESS","4SpbR6yFEvexJuaBpgAU5p","296nXCOv97WJNRWzIBQnoj",83,0.863,0.62,7,-7.167,0.135,0.0508,0.129,0.432,103.971
"philippines","dhruv","other","double take","70NcAr4ZtA3FAqU16iQZSb","0QzuaeCEEOV40Pn7IvKEny",80,0.656,0.436,8,-11.141,0.0744,0.845,0.221,0.196,109.239
"philippines","The Weeknd","other","Die For You","1Xyo4u8uXC1ZmMpatF05PJ","2LBqCSwhJGcFQeTHMVGwy3",78,0.586,0.525,1,-7.163,0.0615,0.111,0.134,0.508,133.629
"philippines","4EVE","pop","<U+0E27><U+0E31><U+0E14><U+0E1B><U+0E30><U+0E2B><U+0E25><U+0E48><U+0E30>? (Test Me)","3aBwCcP4CB8M6S7YV8QkOg","0gEewSHZqPiNQa9DqeeUXj",61,0.832,0.632,1,-6.982,0.0423,0.512,0.109,0.83,102.992
"philippines","PUNYARB","rap","<U+0E04><U+0E33><U+0E16><U+0E32><U+0E21>","3DxqAGWVgEeW74mJLLwH2q","15Xn4r9FY3725iHIfyq5hE",60,0.8,0.524,10,-8.313,0.0535,0.629,0.0787,0.486,106.985
"philippines","88rising","hip hop","The Weekend - MILLI Remix","1AhjOkOLkbHUfcHDSErXQs","1XVQu6SXMMEJ3nc9BOGhgk",64,0.797,0.543,1,-5.654,0.0301,0.111,0.08,0.879,101.498
"philippines","NCT DREAM","pop","Beatbox","1gBUSTR3TyDdTVFIaQnc02","0CatzXH85XWyBqqdB6qPMB",70,0.857,0.7,4,-4.189,0.074,0.0411,0.0334,0.773,93.997
"philippines","THE TOYS","pop","<U+0E40><U+0E21><U+0E30>","5pokGZ1K9Hr6etaKPDxSG8","1M2XakpRDkxjiuCirVPD8c",60,0.756,0.677,0,-6.573,0.0295,0.276,0.204,0.68,125.048
"philippines","Harry Styles","pop","Late Night Talking","6KImCVD70vtIoJWnq6nGn3","1qEmFfgcLObUfQm0j1W2CK",93,0.714,0.728,10,-4.595,0.0468,0.298,0.106,0.901,114.996
"philippines","SLAPKISS","pop","<U+0E41><U+0E1F><U+0E19><U+0E40><U+0E01><U+0E48><U+0E32><U+0E04><U+0E19><U+0E42><U+0E1B><U+0E23><U+0E14>","6GBIcdZ5aBhhsd7Y6c3O3g","0AQkjLgo2ATGnv8EO2xKyJ",60,0.729,0.766,6,-5.697,0.049,0.123,0.337,0.955,120.036
"philippines","BlackHeart","pop","<U+0E1F><U+0E35><U+0E42><U+0E23><U+0E42><U+0E21><U+0E19>","3Ld1g6LjfR2ILDB6SD8aJV","03Pc18Z9L1n2LcyBb6SKZ1",59,0.687,0.467,8,-10.913,0.0631,0.857,0.121,0.394,117.124
"philippines","SAMBLACK","rap","<U+0E44><U+0E21><U+0E48><U+0E22><U+0E34><U+0E19><U+0E14><U+0E35>","39iFHReRQ9ZJnzbe3yhl4C","4OHu1M6xtQLkgTSao8nYS3",59,0.794,0.653,2,-8.258,0.118,0.222,0.0916,0.58,90.996
"philippines","Urworld","rap","Sunkissed","4l5kOTi1YvQy386sH7rldN","52h8p62Jx8KzQynM6heq7n",60,0.378,0.661,7,-6.221,0.0614,0.436,0.157,0.509,118.055
"philippines","aespa","pop","Illusion","6YVMFz59CuY7ngCxTxjpxE","5uFqjHOo3Sh0bVPCKf3DdH",67,0.75,0.718,2,-2.817,0.0468,0.0814,0.322,0.592,90.027
"philippines","IVE","pop","LOVE DIVE","6RHTUrRF63xao58xh9FXYJ","0Q5VnK2DYzRyfqQRJuUtvi",85,0.703,0.709,1,-4.169,0.0433,0.00379,0.333,0.538,117.941
"philippines","Patrickananda","other","<U+0E08><U+0E31><U+0E19><U+0E17><U+0E23><U+0E4C><U+0E2D><U+0E31><U+0E07><U+0E04><U+0E32><U+0E23><U+0E1E><U+0E38><U+0E18><U+0E1E><U+0E24><U+0E2B><U+0E31><U+0E2A><U+0E28><U+0E38><U+0E01><U+0E23><U+0E4C><U+0E40><U+0E2A><U+0E32><U+0E23><U+0E4C><U+0E2D><U+0E32><U+0E17><U+0E34><U+0E15><U+0E22><U+0E4C> (Everyday)","4gjXKx2a7GaIYwSDCBveJx","5l3HFThm3Xlv8c9mmiTUgT",60,0.764,0.438,0,-8.651,0.0749,0.541,0.103,0.72,89.993
"philippines","Dept","indie","<U+0E04><U+0E07><U+0E15><U+0E49><U+0E2D><U+0E07><U+0E1A><U+0E2D><U+0E01><U+0E25><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","1zVBNAJivxfj3HygJZOSw3","2EPMa8Jm1h5XRH4jwf8yK9",59,0.412,0.718,7,-7.903,0.031,0.00362,0.102,0.432,160.057
"philippines","Three Man Down","indie","<U+0E16><U+0E49><U+0E32><U+0E40><U+0E18><U+0E2D><U+0E23><U+0E31><U+0E01><U+0E09><U+0E31><U+0E19><U+0E08><U+0E23><U+0E34><U+0E07>","1qAOsY7jv9GFTv4HoVof5P","3kVApGWaoR48GzDagnY55b",53,0.423,0.713,3,-5.021,0.0416,0.135,0.0884,0.471,170.087
"philippines","THEMOONWILLALWAYSBEWITHME","other","<U+0E0B><U+0E39><U+0E25><U+0E39><U+0E1B><U+0E32><U+0E01><U+0E49><U+0E32> <U+0E15><U+0E32><U+0E1B><U+0E32><U+0E40><U+0E2E><U+0E49>","0yVywi4NwefY85n4BxZMaz","3Ry2KPewzbt43hiQPTnDTK",61,0.578,0.569,9,-8.811,0.0786,0.441,0.112,0.734,168.132
"philippines","Lipta","pop","<U+0E17><U+0E31><U+0E01><U+0E04><U+0E23><U+0E31><U+0E1A>","2DaMrZndfGgM3yd9ivadRC","70DE8f3cq3auql4JMrF0Qg",66,0.838,0.635,1,-5.929,0.0398,0.136,0.0709,0.96,97.051
"philippines","Troye Sivan","pop","Angel Baby","3WGpXCj9YhhfX11TToZcXP","2m6Ko3CY1qXNNja8AlugNc",82,0.559,0.559,11,-6.425,0.0358,0.0145,0.138,0.338,72.498
"philippines","Tilly Birds","indie","<U+0E16><U+0E49><U+0E32><U+0E40><U+0E23><U+0E32><U+0E40><U+0E08><U+0E2D><U+0E01><U+0E31><U+0E19><U+0E2D><U+0E35><U+0E01> (Until Then)","4esoPgrgPKbWa6gwU8EGmH","3crZQarcOagdupRZNzRGWe",66,0.481,0.512,3,-6.365,0.026,0.496,0.157,0.314,75.876
"philippines","D Gerrard","hip hop","<U+0E42><U+0E25><U+0E01><U+0E04><U+0E39><U+0E48><U+0E02><U+0E19><U+0E32><U+0E19>","1k7MP2tMC43vM0b0wg8HHg","3A1tAv6J87HqjFhUZ3LHNi",62,0.492,0.487,9,-7.431,0.0409,0.931,0.459,0.374,131.951
"philippines","ZENTYARB","pop","<U+0E09><U+0E1A><U+0E31><U+0E1A><U+0E1B><U+0E23><U+0E31><U+0E1A><U+0E1B><U+0E23><U+0E38><U+0E07>","4Wv4SEO2ZQAOBl4yJcjdxi","2MnVrkbwL6ViB7q4NI7oVK",64,0.552,0.694,11,-7.436,0.121,0.2,0.112,0.419,165.951
"philippines","NONT TANONT","pop","<U+0E42><U+0E15><U+0E4A><U+0E30><U+0E23><U+0E34><U+0E21> (Melt)","6chmC6o0wvACYVGTITw3Pz","1WxjAWMYO1niMIB5ascmvG",59,0.652,0.512,9,-7.511,0.0283,0.355,0.134,0.397,84.019
"philippines","No One Else","pop","<U+0E41><U+0E04><U+0E48><U+0E21><U+0E35><U+0E40><U+0E18><U+0E2D><U+0E44><U+0E1B><U+0E40><U+0E14><U+0E34><U+0E19><U+0E40><U+0E15><U+0E30><U+0E04><U+0E25><U+0E37><U+0E48><U+0E19><U+0E17><U+0E30><U+0E40><U+0E25><U+0E14><U+0E49><U+0E27><U+0E22><U+0E01><U+0E31><U+0E19>","0UAiHanBWs5vRM1tSPf2RJ","4vLs8BDqK1JtpJdrgrriX6",61,0.711,0.663,7,-6.587,0.041,0.246,0.176,0.533,78.019
"thailand","BOWKYLION","indie","<U+0E1A><U+0E32><U+0E19><U+0E1B><U+0E25><U+0E32><U+0E22> (best wishes)","2SWWw5uB9cO5m7zJQZqwmr","3Js0tYhiLhVXHskoOF0jLh",63,0.584,0.656,6,-6.632,0.0413,0.568,0.0791,0.547,175.718
"thailand","GOT7","pop","NANANA","6nfDaffa50mKtEOwR8g4df","2tEMbypmvYhf84mzVbhxwZ",72,0.706,0.692,5,-4.433,0.0277,0.0768,0.173,0.601,137.006
"thailand","Stamp","pop","<U+0E16><U+0E49><U+0E32><U+0E40><U+0E18><U+0E2D> feat. Violette Wautier","4e3QCzBNkr0t3GGqo86Ofl","2bGK8OZkr2IH4XHFMWS3CZ",64,0.644,0.446,8,-7.629,0.0327,0.812,0.13,0.455,84.976
"thailand","NONT TANONT","pop","<U+0E1E><U+0E34><U+0E07> - <U+0E40><U+0E1E><U+0E25><U+0E07><U+0E1B><U+0E23><U+0E30><U+0E01><U+0E2D><U+0E1A><U+0E25><U+0E30><U+0E04><U+0E23> <U+0E01><U+0E23><U+0E30><U+0E40><U+0E0A><U+0E49><U+0E32><U+0E2A><U+0E35><U+0E14><U+0E32>","6chmC6o0wvACYVGTITw3Pz","6MjLHdROTcaU22k7B6gxR6",64,0.614,0.528,10,-7.693,0.0346,0.393,0.105,0.46,132.075
"thailand","Mirrr","indie","<U+0E40><U+0E08><U+0E49><U+0E32><U+0E02><U+0E2D><U+0E07><U+0E17><U+0E35><U+0E48> (My Favorite)","5zSQoNQ9o2dnT1LPTzDxg7","1rNYuv63emsYt4Jjv8RlgJ",53,0.631,0.822,5,-4.793,0.0269,0.213,0.212,0.879,149.886
"thailand","Patrickananda","other","Lavender","4gjXKx2a7GaIYwSDCBveJx","3BV2YcwoVRxK4dXxyaHpZU",63,0.597,0.456,11,-6.37,0.0299,0.374,0.204,0.472,128.076
"thailand","Harry Styles","pop","As It Was","6KImCVD70vtIoJWnq6nGn3","4Dvkj6JhhA12EX05fT7y2e",91,0.52,0.731,6,-5.338,0.0557,0.342,0.311,0.662,173.93
"thailand","Paper Planes","fake","<U+0E40><U+0E2A><U+0E41><U+0E2A><U+0E23><U+0E49><U+0E07> (Pretend)","52VcFYcq5kJEaRYgy58ouW","3imt8APLtyXVGsLZM362nA",62,0.545,0.87,2,-4.759,0.0411,0.00273,0.491,0.473,159.932
"thailand","No One Else","pop","<U+0E15><U+0E48><U+0E2D><U+0E08><U+0E32><U+0E01><U+0E19><U+0E35><U+0E49><U+0E40><U+0E1E><U+0E25><U+0E07><U+0E23><U+0E31><U+0E01><U+0E17><U+0E38><U+0E01><U+0E40><U+0E1E><U+0E25><U+0E07><U+0E08><U+0E30><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E02><U+0E2D><U+0E07><U+0E40><U+0E18><U+0E2D><U+0E40><U+0E17><U+0E48><U+0E32><U+0E19><U+0E31><U+0E49><U+0E19>","0UAiHanBWs5vRM1tSPf2RJ","315ar0QJiyciYkdVJUGA3w",63,0.502,0.637,9,-6.214,0.0437,0.221,0.212,0.485,169.896
"thailand","Patrickananda","other","<U+0E04><U+0E19><U+0E44><U+0E01><U+0E25>","4gjXKx2a7GaIYwSDCBveJx","63VOJDNJ3a5dve74kzWVcF",62,0.638,0.193,9,-12.366,0.0357,0.779,0.316,0.55,140.118
"thailand","Only Monday","other","<U+0E44><U+0E14><U+0E49><U+0E41><U+0E15><U+0E48><U+0E19><U+0E36><U+0E01><U+0E16><U+0E36><U+0E07>","2zByTMDKM5g76Kbz4huf0A","6SaADaULbCkQ2NZPYD9vaF",62,0.504,0.724,8,-5.612,0.0367,0.025,0.316,0.68,156.034
"thailand","Blackbeans","indie","Wish","3u45DFB1kjVXKwE14FKXCo","1ecud9LC1clhcuhjLIyyMB",61,0.504,0.538,0,-8.745,0.0255,0.128,0.116,0.138,136.006
"thailand","Tattoo Colour","pop","SuperCarCare","5pxvW2nJ0a77b9oX24Unwi","2qKXdSbREFW4Py3i7leW0r",62,0.63,0.776,7,-5.049,0.0651,0.428,0.162,0.944,163.975
"thailand","BOWKYLION","indie","<U+0E17><U+0E23><U+0E32><U+0E1A><U+0E41><U+0E25><U+0E49><U+0E27><U+0E40><U+0E1B><U+0E25><U+0E35><U+0E48><U+0E22><U+0E19> - attention please","2SWWw5uB9cO5m7zJQZqwmr","7MxhdBolnOFvWu4WMURsX5",62,0.714,0.461,5,-8.484,0.0334,0.528,0.379,0.785,91.034
"thailand","MILLI","hip hop","17 <U+0E19><U+0E32><U+0E17><U+0E35>","1eVPKI2R4NlX6P5FIuMXis","1CfKHIQhgKrUMAkj4VwI4J",62,0.948,0.42,11,-8.481,0.16,0.109,0.092,0.695,117.963
"thailand","Praesun","other","<U+0E43><U+0E08><U+0E2B><U+0E32><U+0E22><U+0E2D><U+0E48><U+0E30> <U+0E2A><U+0E07><U+0E2A><U+0E31><U+0E22><U+0E2D><U+0E22><U+0E39><U+0E48><U+0E17><U+0E35><U+0E48><U+0E40><U+0E18><U+0E2D> - AirTag","2Sh3qw7RhefxTOThPiGTb7","1pFNuRW1pWWrDvw3d6HFfR",61,0.714,0.638,6,-4.157,0.0621,0.694,0.365,0.798,98.01
"thailand","ATLAS","other","<U+0E04><U+0E38><U+0E22><U+0E41><U+0E01><U+0E49><U+0E40><U+0E2B><U+0E07><U+0E32> (MR. LONELY)","2ARzYWm034BWgJNk2IZ2N9","2vQjt6vAghkAHa5WObuF2W",58,0.718,0.527,7,-6.97,0.0939,0.468,0.0723,0.771,175.977
"thailand","THE TOYS","pop","<U+0E2D><U+0E32><U+0E2B><U+0E21><U+0E27><U+0E22><U+0E2B><U+0E32><U+0E22> (<U+963F><U+59B9><U+8D70> / Chinese Girl)","5pokGZ1K9Hr6etaKPDxSG8","4rDCI4NQEBQrfTFN5epRYU",60,0.783,0.509,0,-7.154,0.0289,0.313,0.103,0.817,109.979
"thailand","TREASURE","other","DARARI","3KonOYiLsU53m4yT7gNotP","0dcnrLo8s1rhjm8euGjI4n",82,0.716,0.638,0,-6.87,0.0392,0.486,0.0702,0.552,84.955
"thailand","Waii","pop","<U+0E2B><U+0E32><U+0E01><U+0E40><U+0E18><U+0E2D><U+0E40><U+0E04><U+0E22><U+0E23><U+0E31><U+0E01><U+0E43><U+0E04><U+0E23> (IF YOU LOVE)","2RMcYn32IFfN1FQdpUArrC","08OtCoRVu0sHp8dmCddtvg",61,0.663,0.557,2,-9.04,0.0725,0.187,0.0871,0.386,97.939
"thailand","Tattoo Colour","pop","<U+0E43><U+0E08><U+0E40><U+0E01><U+0E40><U+0E23>","5pxvW2nJ0a77b9oX24Unwi","0rDzLlocH57yvez6q3fSWK",44,0.547,0.827,10,-5.276,0.0295,0.302,0.893,0.635,100.049
"thailand","Dept","indie","<U+0E25><U+0E32> <U+0E25><U+0E32> <U+0E25><U+0E32>","1zVBNAJivxfj3HygJZOSw3","27OEf7iSIOJ14txp16xweP",60,0.394,0.719,9,-6.071,0.0259,0.00998,0.0528,0.24,178.005
"thailand","Tilly Birds","indie","<U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E40><U+0E25><U+0E48><U+0E19> <U+0E44><U+0E21><U+0E48><U+0E40><U+0E25><U+0E48><U+0E19><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19> (Just Being Friendly)","4esoPgrgPKbWa6gwU8EGmH","3YN1Qgpgt5xVurl2mUFA4y",56,0.793,0.576,5,-4.613,0.0477,0.496,0.466,0.674,109.952
"thailand","Kate Bush","pop","Running Up That Hill (A Deal With God)","1aSxMhuvixZ8h9dK9jIDwL","75FEaRjZTKLhTrFGsfMUXR",84,0.629,0.547,10,-13.123,0.055,0.72,0.0604,0.197,108.375
"thailand","LE SSERAFIM","pop","FEARLESS","4SpbR6yFEvexJuaBpgAU5p","296nXCOv97WJNRWzIBQnoj",83,0.863,0.62,7,-7.167,0.135,0.0508,0.129,0.432,103.971
"thailand","dhruv","other","double take","70NcAr4ZtA3FAqU16iQZSb","0QzuaeCEEOV40Pn7IvKEny",80,0.656,0.436,8,-11.141,0.0744,0.845,0.221,0.196,109.239
"thailand","The Weeknd","other","Die For You","1Xyo4u8uXC1ZmMpatF05PJ","2LBqCSwhJGcFQeTHMVGwy3",78,0.586,0.525,1,-7.163,0.0615,0.111,0.134,0.508,133.629
"thailand","4EVE","pop","<U+0E27><U+0E31><U+0E14><U+0E1B><U+0E30><U+0E2B><U+0E25><U+0E48><U+0E30>? (Test Me)","3aBwCcP4CB8M6S7YV8QkOg","0gEewSHZqPiNQa9DqeeUXj",61,0.832,0.632,1,-6.982,0.0423,0.512,0.109,0.83,102.992
"thailand","PUNYARB","rap","<U+0E04><U+0E33><U+0E16><U+0E32><U+0E21>","3DxqAGWVgEeW74mJLLwH2q","15Xn4r9FY3725iHIfyq5hE",60,0.8,0.524,10,-8.313,0.0535,0.629,0.0787,0.486,106.985
"thailand","88rising","hip hop","The Weekend - MILLI Remix","1AhjOkOLkbHUfcHDSErXQs","1XVQu6SXMMEJ3nc9BOGhgk",64,0.797,0.543,1,-5.654,0.0301,0.111,0.08,0.879,101.498
"thailand","NCT DREAM","pop","Beatbox","1gBUSTR3TyDdTVFIaQnc02","0CatzXH85XWyBqqdB6qPMB",70,0.857,0.7,4,-4.189,0.074,0.0411,0.0334,0.773,93.997
"thailand","THE TOYS","pop","<U+0E40><U+0E21><U+0E30>","5pokGZ1K9Hr6etaKPDxSG8","1M2XakpRDkxjiuCirVPD8c",60,0.756,0.677,0,-6.573,0.0295,0.276,0.204,0.68,125.048
"thailand","Harry Styles","pop","Late Night Talking","6KImCVD70vtIoJWnq6nGn3","1qEmFfgcLObUfQm0j1W2CK",93,0.714,0.728,10,-4.595,0.0468,0.298,0.106,0.901,114.996
"thailand","SLAPKISS","pop","<U+0E41><U+0E1F><U+0E19><U+0E40><U+0E01><U+0E48><U+0E32><U+0E04><U+0E19><U+0E42><U+0E1B><U+0E23><U+0E14>","6GBIcdZ5aBhhsd7Y6c3O3g","0AQkjLgo2ATGnv8EO2xKyJ",60,0.729,0.766,6,-5.697,0.049,0.123,0.337,0.955,120.036
"thailand","BlackHeart","pop","<U+0E1F><U+0E35><U+0E42><U+0E23><U+0E42><U+0E21><U+0E19>","3Ld1g6LjfR2ILDB6SD8aJV","03Pc18Z9L1n2LcyBb6SKZ1",59,0.687,0.467,8,-10.913,0.0631,0.857,0.121,0.394,117.124
"thailand","SAMBLACK","rap","<U+0E44><U+0E21><U+0E48><U+0E22><U+0E34><U+0E19><U+0E14><U+0E35>","39iFHReRQ9ZJnzbe3yhl4C","4OHu1M6xtQLkgTSao8nYS3",59,0.794,0.653,2,-8.258,0.118,0.222,0.0916,0.58,90.996
"thailand","Urworld","rap","Sunkissed","4l5kOTi1YvQy386sH7rldN","52h8p62Jx8KzQynM6heq7n",60,0.378,0.661,7,-6.221,0.0614,0.436,0.157,0.509,118.055
"thailand","aespa","pop","Illusion","6YVMFz59CuY7ngCxTxjpxE","5uFqjHOo3Sh0bVPCKf3DdH",67,0.75,0.718,2,-2.817,0.0468,0.0814,0.322,0.592,90.027
"thailand","IVE","pop","LOVE DIVE","6RHTUrRF63xao58xh9FXYJ","0Q5VnK2DYzRyfqQRJuUtvi",85,0.703,0.709,1,-4.169,0.0433,0.00379,0.333,0.538,117.941
"thailand","Patrickananda","other","<U+0E08><U+0E31><U+0E19><U+0E17><U+0E23><U+0E4C><U+0E2D><U+0E31><U+0E07><U+0E04><U+0E32><U+0E23><U+0E1E><U+0E38><U+0E18><U+0E1E><U+0E24><U+0E2B><U+0E31><U+0E2A><U+0E28><U+0E38><U+0E01><U+0E23><U+0E4C><U+0E40><U+0E2A><U+0E32><U+0E23><U+0E4C><U+0E2D><U+0E32><U+0E17><U+0E34><U+0E15><U+0E22><U+0E4C> (Everyday)","4gjXKx2a7GaIYwSDCBveJx","5l3HFThm3Xlv8c9mmiTUgT",60,0.764,0.438,0,-8.651,0.0749,0.541,0.103,0.72,89.993
"thailand","Dept","indie","<U+0E04><U+0E07><U+0E15><U+0E49><U+0E2D><U+0E07><U+0E1A><U+0E2D><U+0E01><U+0E25><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","1zVBNAJivxfj3HygJZOSw3","2EPMa8Jm1h5XRH4jwf8yK9",59,0.412,0.718,7,-7.903,0.031,0.00362,0.102,0.432,160.057
"thailand","Three Man Down","indie","<U+0E16><U+0E49><U+0E32><U+0E40><U+0E18><U+0E2D><U+0E23><U+0E31><U+0E01><U+0E09><U+0E31><U+0E19><U+0E08><U+0E23><U+0E34><U+0E07>","1qAOsY7jv9GFTv4HoVof5P","3kVApGWaoR48GzDagnY55b",53,0.423,0.713,3,-5.021,0.0416,0.135,0.0884,0.471,170.087
"thailand","Bad Bunny","latin","Me Porto Bonito","4q3ewBCX7sLwd24euuV69X","6Sq7ltF9Qa7SNFBsV5Cogx",96,0.911,0.712,1,-5.105,0.0817,0.0901,0.0933,0.425,92.005
"thailand","Bad Bunny","latin","Ojitos Lindos","4q3ewBCX7sLwd24euuV69X","3k3NWokhRRkEPhCzPmV8TW",96,0.647,0.686,3,-5.745,0.0413,0.08,0.528,0.268,79.928
"thailand","Bad Bunny","latin","Party","4q3ewBCX7sLwd24euuV69X","4tYFy8ALRjIZvnvSLw5lxN",94,0.829,0.799,9,-5.389,0.0897,0.0151,0.242,0.471,97.013
"thailand","Bad Bunny","latin","Tití Me Preguntó","4q3ewBCX7sLwd24euuV69X","1IHWl5LamUGEuP4ozKQSXZ",94,0.65,0.715,5,-5.198,0.253,0.0993,0.126,0.187,106.672
"thailand","Bad Bunny","latin","Efecto","4q3ewBCX7sLwd24euuV69X","5Eax0qFko2dh7Rl2lYs3bx",91,0.801,0.475,7,-8.797,0.0516,0.141,0.0639,0.234,98.047
"thailand","KAROL G","latin","PROVENZA","790FomKkXshlbRYZFtlgla","7dSZ6zGTQx66c2GF91xCrb",93,0.87,0.516,1,-8.006,0.0541,0.656,0.11,0.53,111.005
"thailand","Bad Bunny","latin","Moscow Mule","4q3ewBCX7sLwd24euuV69X","6Xom58OOXk2SoU711L2IXO",95,0.804,0.674,5,-5.453,0.0333,0.294,0.115,0.292,99.968
"thailand","Shakira","pop","Te Felicito","0EmeFodog0BfCgMzAIvKQp","2rurDawMfoKP4uHyb2kJBt",87,0.695,0.636,5,-4.654,0.317,0.234,0.081,0.575,174.14
"tailand","Harry Styles","pop","As It Was","6KImCVD70vtIoJWnq6nGn3","4Dvkj6JhhA12EX05fT7y2e",91,0.52,0.731,6,-5.338,0.0557,0.342,0.311,0.662,173.93
"tailand","Becky G","latin","MAMIII","4obzFoKoKRHIphyHzJ35G3","7FlQk2gJ6TBrHHiidvdR2O",77,0.836,0.703,4,-3.554,0.0657,0.0845,0.138,0.902,94.048
"tailand","Rauw Alejandro","pop","Desesperados","1mcTU81TzQhprhouKaTkpq","6mmPpaltUZK7xjNlBPQQ0p",85,0.869,0.694,1,-3.35,0.0783,0.356,0.0878,0.511,90.02
"tailand","Bad Bunny","latin","Después de la Playa","4q3ewBCX7sLwd24euuV69X","1dm6z1fWB0cErMszU25dy2",92,0.564,0.903,5,-3.221,0.307,0.356,0.175,0.607,78.293
"tailand","Cris Mj","mambo chileno","Una Noche en Medellín","1Yj5Xey7kTwvZla8sqdsdE","1O2pcBJGej0pmH2Y9XZMs6",91,0.87,0.548,10,-5.253,0.077,0.0924,0.0534,0.832,96.018
"tailand","Ryan Castro","rap","Jordan","7j6DKwmjbxvpQO8h914uEz","2rDZhKnPaPG054ExZ6nXUS",89,0.796,0.68,10,-5.555,0.37,0.0575,0.103,0.71,179.923
"tailand","Bad Bunny","latin","Un Ratito","4q3ewBCX7sLwd24euuV69X","5CzixCxDkRXX9mScCmah8O",91,0.787,0.546,0,-7.094,0.0532,0.305,0.122,0.222,93.05
"tailand","Bad Bunny","latin","Tarot","4q3ewBCX7sLwd24euuV69X","41oY4WCTj5kccfesTVFnvN",92,0.795,0.684,11,-3.971,0.0419,0.0225,0.658,0.419,114.011
"tailand","Polimá Westcoast","rap","ULTRA SOLO","768O5GliF0bqscyghggrbE","0OTNHGKcqQbk51bOYe462Y",88,0.802,0.846,1,-4.495,0.207,0.233,0.114,0.26,109.982
"tailand","Bad Bunny","latin","Me Fui de Vacaciones","4q3ewBCX7sLwd24euuV69X","28GCbKgjlVD9eDmasGbe0T",89,0.714,0.645,10,-5.493,0.0514,0.229,0.0942,0.434,85.046
"tailand","Bad Bunny","latin","Yo No Soy Celoso","4q3ewBCX7sLwd24euuV69X","5kVZxyMY1gfdCLiChsfjn1",90,0.872,0.588,0,-6.276,0.0492,0.275,0.17,0.93,142.004
"tailand","DEKKO","reggaeton","12x3","6ZvYYrrfpb1Z7kICDyxWQE","0HINQFSerZ6iMfSsaTO3G5",82,0.869,0.727,2,-4.956,0.121,0.00118,0.183,0.613,93.989
"tailand","Danny Ocean","latin","Fuera del mercado","5H1nN1SzW0qNeUEZvuXjAj","1UdzJEpgJxtuXAlCOvD4S0",89,0.453,0.673,8,-5.649,0.144,0.32,0.131,0.266,92.06
"tailand","Bad Bunny","latin","Aguacero","4q3ewBCX7sLwd24euuV69X","2uflssWlCaJ6CbTMOsUpNI",88,0.861,0.645,6,-6.96,0.0743,0.423,0.349,0.668,121.391
"tailand","Anitta","funk","Envolver","7FNnA9vBm6EKceENgCGRMb","3FkeNbs9Zeiqkr3WkbOiGp",78,0.812,0.736,4,-5.421,0.0833,0.152,0.0914,0.396,91.993
"tailand","Bad Bunny","latin","Neverita","4q3ewBCX7sLwd24euuV69X","31i56LZnwE6uSu3exoHjtB",89,0.876,0.498,10,-7.511,0.0478,0.0706,0.143,0.428,122.016
"tailand","Daddy Yankee","latin","X ÚLTIMA VEZ","4VMYDCV2IEDYJArk749S6m","48AJSd42lXpicsGqcgopof",89,0.812,0.855,7,-3.725,0.0554,0.0789,0.108,0.573,90.04
"tailand","Tainy","latin","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","0GM7qgcRCORpGnfcN2tCiB","4gzsuuZypVbxs0Af1LSZyB",88,0.639,0.703,4,-6.33,0.0794,0.0889,0.0865,0.138,169.888
"tailand","Bad Bunny","latin","La Corriente","4q3ewBCX7sLwd24euuV69X","1797zYiX4cKosMH836X9Gt",89,0.663,0.786,11,-3.51,0.195,0.229,0.219,0.579,196.12
"tailand","Bad Bunny","latin","Andrea","4q3ewBCX7sLwd24euuV69X","44XjoNvtwevktFKjvVe1vH",89,0.797,0.616,1,-10.229,0.375,0.762,0.0979,0.451,103.071
"tailand","Bizarrap","hip hop","Tiago PZK: Bzrp Music Sessions, Vol. 48","716NhGYqD1jl2wI1Qkgq36","2Gq636OOGgxCTqEuzCZhsa",84,0.656,0.823,1,-3.059,0.315,0.47,0.103,0.755,96.474
"tailand","Bad Bunny","latin","Un Coco","4q3ewBCX7sLwd24euuV69X","6VrQTLzzuyGIYjUDe4kAZk",88,0.839,0.69,11,-4.464,0.0615,0.207,0.176,0.744,151.991
"tailand","Morat","pop","París","5C4PDR4LnhZTbVnKWXuDKD","3ehHqgYRzmeUi345MfHS2N",80,0.582,0.804,11,-4.155,0.0389,0.0493,0.0624,0.732,138.014
"tailand","Bad Bunny","latin","Otro Atardecer","4q3ewBCX7sLwd24euuV69X","0E0DRHf5PfMeor0ZCwB3oT",88,0.777,0.595,2,-6.79,0.0375,0.59,0.0669,0.546,108.02
"tailand","Paulo Londra","hip hop","Plan A","3vQ0GE3mI0dAaxIMYe5g7z","2gpQi3hbcUAcEG8m2dlgfB",86,0.583,0.834,0,-4.875,0.0444,0.0495,0.0658,0.557,173.935
